,author,content
469,林***,钱不好赚的啊，钱怎么会好赚呢？我以前很喜欢看小🍠上的某富婆，一件衣服20万，开箱就是百来万，我一直以为她是那种每天悠哉喝着下午茶的富贵闲人，直到她拍了个vlog，早上五点就醒了，坐车去另一个城市工作，开会忙了一整天，在回家的路上还在汇总处理工作真的是越努力，越幸福 ​​​​
470,林***,反正遇到条件还不错的、对你也挺好的男生，就早点把握住，主动出击也可以。随着网络越来越发达，小康家庭的男人会越来越精明，而优质男的圈子会越来越小别总是幻想会不会有更好的男人出现，除非你自己提升了好几个层级，不然不会出现的，也根本触摸不到 ​​​​
471,林***,"这几年男人越来越精明了，可能你们没感觉到，直面男性群体的女孩就很明显的感受到了，开几百万的车、市区好套房，没啥用的
小钱会花，吃很贵的餐厅，住很贵的酒店，因为这是共同消费，本质上他是也为了自己享受舒服……
但是给女朋友买礼物啥的嘛，是真的少，就算买了也不贵。人傻钱多的男人真的越来越少了，都是老狗逼收起全文d"
472,林***,好乖。曾经我也是这样的，不过那时候我才15岁，16岁彻底黑化了 ​​​​
473,林***,说白了，女孩子如果想嫁的好，首先要明白自己能给别人带来什么是好的性格，长得好看，温柔体贴，情绪价值到位是娘家有钱有势门当户对还是能给未来老公事业上带来帮助婚姻找的是合作伙伴，高嫁就是看综合条件，得先想想自己能给别人带来什么 ​​​​
474,林***,除了自己，任何人都靠不住，包括父母爱人子女 ​​​​
475,林***,"粉丝求助投稿‼️
⬇️⬇️⬇️

我是这样想的
首先，你们俩认识两个月就见了你的父母，就 同居 了，这点简直大错特错！
男人为了能睡你，什么话都能编。美其名曰为了多接触，实则是想早点睡到你

听你的意思，你至今没有见过他的父母，这是什么原因你有想过吗？
或许他已经结婚了！或许他离过婚，又或许，他根本没想过和你有未来

在他最先开始，
告诉你不要逼他结婚……
告诉你再过1.2个月相处一下……
你就应该撤退了，因为他在犹豫，这时候你就应该搬出他的家，让他好好想清楚。他反而会因为你这么迅速的抽离出去，一时间还挺不舍得

但你！居然给了他这两个月的 冷 静 期 ！
让他冷静的思考了和你结婚后是否利大于弊
让他又白白睡了你两个月，把你睡爽了为止
所以现在才找个理由跟你说分手

最后就是，你也说了你性格有问题，我估计就是不够温柔体贴，脾气也不是很好……这种很难改……

这男人88年的，只有三个原因导致这样的情况
1：他有家室，但因为各种原因现在不生活在一起了。
2：他一开始就是抱着玩玩的心态和你相处。或许他离异，实在不想进入下一段婚姻
3：他的确很急，但是你性格不好，他觉得跟你结婚后的生活很痛苦，所以还是决定再见

男人么，想跟你结婚，早就有所准备了
一拖二拖三拖，就是在骑驴找马，就是在打着结婚的名义白嫖
好好想清楚吧收起全文d"
476,林***,之前发过的“话术”根据自己的情况自行删减 ​​​​
477,林***,只爱看小黄书的人 ​​​​
478,林***,靠近优秀，自然优秀 ​​​​
479,林***,有些人对你态度差，仅仅是因为你没有社会地位和利用价值，并不是因为你哪里做错了 ​​​​
480,林***,很多“好女孩”说谈钱俗，为啥？因为没人给她一旦有人给钱，都是乐开了花，任何人都知道收钱的快乐，发工资时的兴奋 ​​​​
481,林***,所有的痛苦都来自于计较和比较 ​​​​
482,林***,我都是6支起买的，便宜好用不油腻 ¡查看图片
483,林***,我很努力的把自己变得有情、有义、温柔、有趣，到头来才发现，其实自己只要有钱就够了 ​​​​
484,林***,粉丝投稿求助‼️男朋友比我大十岁，挣得并不多。我很想要个包，但他觉得我是学生没必要买，后面发生了争执他把钱转给我了……男朋友说：“如果因为我给你买了，你就会立刻开心；我没给你买，你就一直不开心，我会瞧不起你”…钱我还没收，不知道该怎么办了 ​​​​
485,林***,"女人天生就不喜欢穷男人，如果你穷，那么你所有的缺点都会被无限放大。

一个男人如果家境很差，没车没房，每天就知道老老实实上班，那么女人会觉得，这个男人很幼稚，你以为靠打工就能买车买房吗？也不知道赚点外快，没出息

一个男人如果家境殷实，有几套房收租，自己每天上班就是怕无聊，想找点事做。这时候女人会觉得，这个男人很靠谱啊，这么有钱还能每天上班，真务实！

一个男人如果没钱，下班之后就喜欢打游戏，女人会觉得这个男人真幼稚，一点事业心都没有，真是个窝囊废。

一个男人如果是个富二代，就喜欢打打游戏，那么女人会觉得，这个男人的私生活真简单，真干净，值得托付。收起全文d"
486,林***,"穷男人最喜欢说：莫欺少年穷

你以为，你现在的一无所有，是因为你太年轻？

大概率是因为你的原生家庭很差，父母视野狭窄、思维老旧、难以变通、不善学习，甚至可能好吃懒做。

底层孩子，脑袋里浸泡的都是错误的穷人思维
如果你觉醒了，几乎要用半生的时间与早年的错误思想作斗争
而那些始终觉醒不了的，大多沦为了网络喷子，因为无法改变自己的现状，但又不甘心，只能在网上喷毒汁，发出无能的哀鸣

半藏知晓收起全文d"
487,林***,粉丝求助‼️：爱上一个大我20岁的大方男，却没想到成为了小四，我该怎么办 ​​​​
488,林***,你是以什么心态接近别人的都会被感知得一清二楚，没有侥幸可言，是试图从别人身上得到些什么还是真正喜欢和欣赏对方，其实别人心里都很明白 ​​​​
489,林***,收到不满意的礼物⬇️任何节日可通用
490,林***,有些女人不多谈几次恋爱，不被多伤几次根本就没办法理智，就是恋爱脑 ​​​​
491,林***,心里无忧，方能身体无恙和温柔的人在一起，才是最好的养生 ​​​​
492,林***,有钱人都喜欢直截了当，时间就是钱，跟陌生女人见面有风险跟时间成本，越是成功的男人他哪怕玩社交软件一是不会沉迷，二是会谨慎筛选，哪怕约会不喜欢了也会保持礼貌尽早结束的，现在女孩要是没点头脑和本事，想上位是真的难了 ​​​​
493,林***,所谓的慢热大多都是权衡利弊，骑驴找马而已。 ​​​​
494,林***,好男人身边都是好男人 ​​​​
495,林***,女孩子嘛，身材相貌不错，工作稳定，性格温柔，情绪稳定，基本无敌了 ​​​​
496,林***,不挑的男生是知道自己没实力，或者没见过世面有实力的男生，非常挑想明白又有实力的男生，都不想结婚 ​​​​
497,林***,如果不是因为价格贵、如果不是因为不值得，那是什么原因才不请月嫂、不去月子中心呢？还有什么理由呢？//@暴躁李老头:不去月子中心不请月嫂，不一定就是不愿意给你花钱啊，更不是你值不值得，非要先把自己当商品，再博得一众商品女的同情
498,林***,"粉丝提问❓：
当年一心只想工作没处对象，就耽误下来了。今年过完年我36了，父母一直催，相亲了很多次，基本都是聊了一阵子又不了了之。我现在一个月赚6w，我的择偶标准是月入8w以上的男人，长相干净清爽，合情合理吧？

——

实话实说，你可以找个月薪4k5k的小鲜肉，你这个实力完全没问题。但如果想找月薪8万的高富帅，这……

说点现实的
很多女生觉得自己要优秀，这是正确的，但男生并不这么认为的

很多女生自己收入高很优秀的时候，此时你也只看得上更高收入的男人。
但这样的男人就会觉得女方收入无所谓呀，将来也不需要女士上班。
你认为的优势，在别人看来也就一般般……收起全文d"
499,林***,抖音里看到一条高赞评论⬇️我就绝对不会给女方彩礼，等结了婚生了孩子就跟女方离婚，房车都是我婚前财产，白让女方给我生个孩儿，我工资比她高孩子肯定会判给我。到时候她什么也得不到还落下一身病 ​​​​
500,林***,我现在的物质欲求真的很低。我对生活的最高理解是“能吃能玩能唱唱歌能喝喝酒能睡到自然醒有个舒心的伴侣”。我追求自由，只要我能自我满足，别的都无所谓。奢侈品高端食材，对我而言跟所有东西都差不多。有也行，没有也没事。并不会让我快乐多少。我只要我的世界我说了算就行。 ​​​​
501,林***,私信里好多新粉问的⬇️
502,林***,讨厌所有带着目的性的热情 ​​​​
503,林***,父母爱不爱你，结婚时回嫁妆就知道了。真正爱你的父母，会倒贴的。男方出了10万彩礼。甚至有时候他们会回20万嫁妆。就生怕自己女儿吃苦 ​​​​
504,林***,有的父母嘴里脸上都是在爱你，但是他们还是偏向于对儿子孙子的付出，不能绝对的说对女儿不好，但就是没儿子那边重要。需要的时候第一时间肯定找女儿 ​​​​
505,林***,#计生协将开展未婚人群人流干预专项行动#就是说一旦女的被睡 怀孕了（如果是非自愿），就得强行生了？没地方给她流产？？？还有这么荒唐的事情吗？是我理解的这样吗 ​​​​
506,林***,至少打5千1万，给女孩子订机票啥的路费，能给10w/晚，不可能连这都不知道。这种大概率就是在恶搞你，可能到时候你去了酒店门口把聊天记录和照片都拍下来然后威胁你发网上
507,林***,真正的心智成熟，是意识到自己的选择，并准备好为选择负责 ​​​​
